text,tags,entities
"Rushmore, located in South Dakota, United States, features the sculpted heads of four U.S. presidents.",B-MOUNTAIN O O O O O O O O O O O O O O,Rushmore
"The Andes Mountain Range stretches for approximately 7,000 kilometers (4,350 miles) along the western coast of South America.",O B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O,Andes Mountain Range
"The Caucasus Mountains include famous peaks like Elbrus and Kazbek in Georgia. || Caucasus Mountains (specifically, Elbrus or Kazbek)",O O O O O O O B-MOUNTAIN O O O O O O O O O O O,Elbrus
"The Matterhorn, located in Switzerland and Italy, is one of the most iconic mountains in the world.",O B-MOUNTAIN O O O O O O O O O O O O O O O,Matterhorn
"Mount Fuji, Japan's highest mountain, is a popular destination for climbers worldwide.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mount Fuji
"Aconcagua, with a height of 6,959 meters, is the highest peak in South America.",B-MOUNTAIN O O O O O O O O O O O O O,Aconcagua
"In New Zealand, Cook is the country's highest mountain and a part of the Southern Alps.",O O O B-MOUNTAIN O O O O O O O O O O O O,Cook
"The highest mountain in Africa and the fourth-highest in the world, Mount Kenya is found in Kenya and has three main peaks: Batian, Nelion, and Lenana.",O O O O O O O O O O O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O,Mount Kenya
"In the Andes, Aconcagua has the highest elevation outside Asia, with an altitude of 6,959 meters.",O O O B-MOUNTAIN O O O O O O O O O O O O,Aconcagua
"The Ural Mountains form a natural border between Europe and Asia, stretching over two continents.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Ural Mountains
"Mount Kilimanjaro's three volcanic cones are named Kibo, Mawenzi, and Shira. || Mount Kilimanjaro (mentioning its volcanic cones)",O B-MOUNTAIN O O O O O O O O O O O O O O O O,Kilimanjaro
"The majestic Alps stretch across eight countries, with Mont Blanc being its tallest peak.",O O O O O O O O B-MOUNTAIN I-MOUNTAIN O O O O,Mont Blanc
Aoraki/Mount Cook is New Zealand's highest peak.,B-MOUNTAIN I-MOUNTAIN O O O O O,Aoraki/Mount Cook
"The Matterhorn, located in the Swiss Alps, is one of the most famous mountains in the world.",O B-MOUNTAIN O O O O O O O O O O O O O O O,Matterhorn
"Aconcagua, standing tall at 6,959 meters, is the highest peak in South America.",B-MOUNTAIN O O O O O O O O O O O O,Aconcagua
"Fuji, Japan's iconic volcano, last erupted in 1707.",B-MOUNTAIN O O O O O O O,Fuji
"The highest mountain in Africa, Kilimanjaro reaches an elevation of approximately 5,895 meters.",O O O O O B-MOUNTAIN O O O O O O O,Kilimanjaro
"Elbrus, straddling the border between Russia and Georgia, is Europe's tallest mountain.",B-MOUNTAIN O O O O O O O O O O O,Elbrus
"In New Zealand, Mount Cook, or Aoraki, is the country's highest peak.",O O O B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Cook
"The Andes, stretching over 7,000 kilometers, are the longest mountain range in the world.",O B-MOUNTAIN O O O O O O O O O O O O,Andes
"Kosciuszko, standing at 2,228 meters, is the highest peak in Australia.",B-MOUNTAIN O O O O O O O O O O,Kosciuszko
"Mount McKinley, also known as Denali, is the highest mountain in North America. || Denali (Repeated for clarity)",O O O O O B-MOUNTAIN O O O O O O O O O O O O,Denali
"The Swiss Alps, a major mountain range in central Europe, are home to numerous peaks over 4,000 meters. || Swiss Alps (Not a specific mountain but included for variety)",O O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O O O O O O O O,Alps
The majestic Aoraki/Mt. Cook dominates the skyline of New Zealand's South Island.,O O B-MOUNTAIN I-MOUNTAIN O O O O O O O O,Aoraki/Mt. Cook
"Matterhorn, a pyramid-shaped peak in Switzerland, is one of the most recognizable mountains.",B-MOUNTAIN O O O O O O O O O O O O,Matterhorn
"Mount Fuji, Japan's highest mountain, is an active stratovolcano.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"The beautiful Table Mountain overlooks Cape Town, South Africa.",O O B-MOUNTAIN I-MOUNTAIN O O O O O,Table Mountain
"Elbrus, straddling Europe and Asia, is the highest peak in Russia.",B-MOUNTAIN O O O O O O O O O O,Elbrus
The rocky peaks of the Andes stretch across South America's western edge.,O O O O O B-MOUNTAIN O O O O O O,Andes
The Grand Teton range forms part of the Rocky Mountains in the northwestern United States.,O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Grand Teton
"Mount Blanc, located on the border of Italy and France, is the highest peak in the Alps. || Mont Blanc",O O O O O O O O O O O O O O O O O O B-MOUNTAIN I-MOUNTAIN,Mont Blanc
"Mount Blanc, located on the border of Italy and France, is the highest peak in the Alps. || Mont Blanc",O O O O O O O O O O O O O O O O B-MOUNTAIN O O O,Alps
"Mount Kilimanjaro, Africa's highest summit, is a popular destination for climbers. || Mount Kilimanjaro (Repeat for clarity)",O B-MOUNTAIN O O O O O O O O O O O O O O O,Kilimanjaro
"The Matterhorn, with its iconic peak, is located in the Swiss Alps.",O B-MOUNTAIN O O O O O O O O O O,Matterhorn
"Aoraki/Mount Cook, New Zealand's highest mountain, is a popular destination for climbers.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Aoraki/Mount Cook
"Mount Fuji, an active stratovolcano in Japan, is a UNESCO World Heritage Site.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Mount Fuji
"Elbrus, the tallest mountain in Europe, is part of the Caucasus Mountain Range.",B-MOUNTAIN O O O O O O O O O O O O,Elbrus
"The Andes, the world's longest mountain range, extend through South America.",O B-MOUNTAIN O O O O O O O O O,Andes
"Whitney, located in the United States, is the highest summit in the contiguous 48 states.",B-MOUNTAIN O O O O O O O O O O O O O O,Whitney
"Mount Vinson, situated in Antarctica, is the highest peak on that continent.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mount Vinson
"Kosciuszko, Australia's highest mountain, can be found in New South Wales.",B-MOUNTAIN O O O O O O O O O O,Kosciuszko
"The Alps, a vast and beautiful mountain range, stretch from France to Slovenia.",O B-MOUNTAIN O O O O O O O O O O O,Alps
"Mount Kilimanjaro, Africa's highest peak, features three volcanic cones. || Mount Kilimanjaro (already provided earlier, but I added more information)",O B-MOUNTAIN O O O O O O O O O O O O O O O O O O,Kilimanjaro
The breathtaking view from Mount Fuji can be seen on a clear day.,O O O O B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"Aspiring mountaineers often train at Mont Blanc, the highest peak in Europe.",O O O O O B-MOUNTAIN I-MOUNTAIN O O O O O,Mont Blanc
"Elbrus, located in Russia, is the highest peak in Europe outside of the Caucasus Mountains.",B-MOUNTAIN O O O O O O O O O O O O O O,Elbrus
"Vesuvius, famous for its eruption in 79 AD, is a volcano near Naples, Italy.",B-MOUNTAIN O O O O O O O O O O O O O,Vesuvius
"The Matterhorn, with its distinctive peak, is one of the most recognizable mountains in the world.",O B-MOUNTAIN O O O O O O O O O O O O O O,Matterhorn
"Aconcagua, in Argentina, is the highest mountain outside Asia and Africa.",B-MOUNTAIN O O O O O O O O O O,Aconcagua
The Andes Mountains span seven countries and are the longest mountain range in the world.,O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Andes Mountains
"Olympus, the mythical home of the Greek gods, is located in modern-day Greece.",B-MOUNTAIN O O O O O O O O O O O O,Olympus
"Mount McKinley, also known as Denali, is the highest mountain in North America. || Mount McKinley (Duplicate of Denali)",O O O O O B-MOUNTAIN O O O O O O O O O O O O O,Denali
"Mount Kilimanjaro, with its three volcanic cones, is the highest peak in Africa. || Mount Kilimanjaro (Repeat)",O B-MOUNTAIN O O O O O O O O O O O O O O O,Kilimanjaro
The famous Matterhorn mountain stands at the head of Zermatt Valley in Switzerland.,O O B-MOUNTAIN O O O O O O O O O O,Matterhorn
"Fuji, Japan's tallest mountain, is a dormant stratovolcano and popular tourist destination.",B-MOUNTAIN O O O O O O O O O O O,Fuji
Kilimanjaro is the highest peak in Africa and its snow-capped summit can be seen from far away.,B-MOUNTAIN O O O O O O O O O O O O O O O O,Kilimanjaro
"The tallest mountain in Europe, Elbrus, straddles the border between Russia and Georgia.",O O O O O B-MOUNTAIN O O O O O O O,Elbrus
"Mount Whitney, located in California, is the highest peak in the contiguous United States.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Whitney
"The Rockies are a major mountain range in North America that stretches over 3,000 miles from British Columbia to New Mexico.",O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O,Rockies
"Vesuvius, located near Naples, Italy, is one of the most famous active volcanoes and is known for its eruption in 79 AD that destroyed Pompeii and Herculaneum.",B-MOUNTAIN O O O O O O O O O O O O O O O O O O O O O O O O O O,Vesuvius
"The Andes Mountain range stretches more than 7,000 kilometers through South America. || Andes Mountains",O B-MOUNTAIN O O O O O O O O O O O O O,Andes
"Mount McKinley, also known as Denali, is the highest peak in North America and part of Alaska's Denali National Park. || Mount McKinley (Denali)",O O O O O B-MOUNTAIN O O O O O O O O O O O O O O O O O O,Denali
"Ascension of Jesus Peak, located in Mexico, is the third highest peak in North America.",B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Ascension of Jesus Peak
"The Matterhorn, with its iconic peak, is located in Switzerland.",O B-MOUNTAIN O O O O O O O O,Matterhorn
Aoraki/Mount Cook is New Zealand's highest mountain.,B-MOUNTAIN I-MOUNTAIN O O O O O,Aoraki/Mount Cook
"Mount Fuji, Japan's highest mountain, is a popular destination for climbers.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount Fuji
"The Andes Mountain Range stretches more than 7,000 kilometers across South America.",O B-MOUNTAIN O O O O O O O O O O,Andes
"Mount Elbrus, located in Russia, is the highest peak in Europe.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O,Mount Elbrus
Mount Kilimanjaro's three volcanic cones form a unique landscape.,B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Kilimanjaro
Rushmore features carved faces of four U.S. presidents.,B-MOUNTAIN O O O O O O O,Rushmore
"The Rockies, a mountain range in North America, are known for their beautiful national parks.",O B-MOUNTAIN O O O O O O O O O O O O O,Rockies
The tallest sand dunes in the Sahara Desert can be found at Erg Chebbi.,O O O O O O O O O O O O B-MOUNTAIN I-MOUNTAIN,Erg Chebbi
Mount Fuji's symmetrical cone is considered a symbol of perfection by the Japanese.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Mount Fuji
"The Matterhorn, located in Switzerland, is one of the most iconic mountains in the world.",O B-MOUNTAIN O O O O O O O O O O O O O,Matterhorn
Aoraki/Mount Cook is New Zealand's highest mountain and a popular destination for climbers.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Aoraki/Mount Cook
"Mount Fuji, Japan's tallest peak, is a symbol of Japanese culture and art.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Mount Fuji
"The Andes Mountain Range stretches over 7,000 kilometers along the western coast of South America.",O B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O,Andes Mountain Range
"Mount Vinson Massif, located in Antarctica, is the highest mountain on that continent.",B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O O,Mount Vinson Massif
"Elbrus is the tallest mountain in Europe, with two summits - one in Russia and one in Georgia.",B-MOUNTAIN O O O O O O O O O O O O O O O O O,Elbrus
"Whitney, located in the Sierra Nevada range, is the highest summit in the contiguous United States.",B-MOUNTAIN O O O O O O O O O O O O O O O,Whitney
Rinjani is an active volcano on the Indonesian island of Lombok and a popular trekking destination.,B-MOUNTAIN O O O O O O O O O O O O O O O,Rinjani
"Ojos del Salado, located in Argentina, is the highest volcano in the world, reaching over 22,000 feet above sea level.",B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O O,Ojos del Salado
"Mount McKinley, also known as Denali, is North America's highest peak. || Mount McKinley (Denali)",O O O O O B-MOUNTAIN O O O O O O O O O,Denali
"The Matterhorn, known for its distinctive peak, is located on the border of Switzerland and Italy.",O B-MOUNTAIN O O O O O O O O O O O O O O,Matterhorn
"Aoraki/Mount Cook, New Zealand's tallest mountain, offers breathtaking views.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Aoraki/Mount Cook
"Fuji, Japan's iconic active volcano, last erupted in 1707.",B-MOUNTAIN O O O O O O O O,Fuji
"Mount Vesuvius, famous for its eruption that destroyed Pompeii, is located near Naples, Italy.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Vesuvius
"The Andes, the world's longest mountain range, stretch over several South American countries.",O B-MOUNTAIN O O O O O O O O O O O,Andes
"Mount Rushmore features the carved faces of four U.S. presidents: Washington, Jefferson, Roosevelt, and Lincoln.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O,Mount Rushmore
"Kilimanjaro's three volcanic cones are named Kibo, Mawenzi, and Shira.",B-MOUNTAIN O O O O O O O O O,Kilimanjaro
"The Rockies, a major mountain range in North America, run from the northernmost part of British Columbia to New Mexico.",O B-MOUNTAIN O O O O O O O O O O O O O O O O O O,Rockies
"Elbrus, Europe's tallest mountain, is located on the border of Russia and Georgia.",B-MOUNTAIN O O O O O O O O O O O O,Elbrus
"Aconcagua, the highest peak in South America, lies within the Andes range in Argentina.",B-MOUNTAIN O O O O O O O O O O O O O,Aconcagua
"The Matterhorn, a iconic peak in Switzerland, is known for its distinctive shape.",O B-MOUNTAIN O O O O O O O O O O O,Matterhorn
"Mount Fuji, Japan's tallest mountain, is an active stratovolcano.",B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Fuji
"The Andes mountain range stretches more than 7,000 kilometers through South America.",O B-MOUNTAIN O O O O O O O O O O,Andes
"Vesuvius, located near Naples, Italy, is most famous for its eruption that destroyed Pompeii.",B-MOUNTAIN O O O O O O O O O O O O O,Vesuvius
"Whitney, the highest summit in the contiguous United States, is located in California.",B-MOUNTAIN O O O O O O O O O O O O,Whitney
"The Ural Mountains, which separate Europe and Asia, are one of the oldest mountain ranges in the world.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O,Ural Mountains
"The Rocky Mountains, a major mountain range in North America, extend from the northernmost part of British Columbia to New Mexico.",O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O O O,Rocky Mountains
"Mount Olympus, the highest mountain in Greece, was home to the ancient Greek gods according to mythology. || Mount Olympus (Greece)",O B-MOUNTAIN O O O O O O O O O O O O O O O O O O O,Olympus
"Mount Elbrus, located in Russia, is the highest peak in Europe. || Mount Elbrus (Russia)",O B-MOUNTAIN O O O O O O O O O O O O O,Elbrus
Aoraki/Mount Cook is the highest peak in New Zealand.,B-MOUNTAIN I-MOUNTAIN O O O O O O O,Aoraki/Mount Cook
"The Matterhorn, with its distinctive peak, is one of the most recognizable mountains in the world.",O B-MOUNTAIN O O O O O O O O O O O O O O,Matterhorn
"Mount Fuji, Japan's tallest mountain, is a popular destination for climbers and tourists alike.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Fuji
"Aspiring is New Zealand's third highest mountain, located in the Southern Alps.",B-MOUNTAIN O O O O O O O O O O O,Aspiring
"In South America, Mount Aconcagua is the highest peak outside Asia.",O O O B-MOUNTAIN I-MOUNTAIN O O O O O O,Mount Aconcagua
"Elbrus is the highest mountain in Europe and has two summits, one in Russia and one in Georgia.",B-MOUNTAIN O O O O O O O O O O O O O O O O O,Elbrus
"In Australia, Mount Kosciuszko is the highest peak on the mainland.",O O B-MOUNTAIN I-MOUNTAIN O O O O O O O,Mount Kosciuszko
"Mount Logan, located in the Yukon Territory, Canada, is the highest mountain in Canada.",B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O,Mount Logan
Mount Vinson is the highest peak in Antarctica and is part of the Sentinel Range.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O,Mount Vinson
"In Mexico, Pico de Orizaba is the third highest peak in North America.",O O B-MOUNTAIN I-MOUNTAIN I-MOUNTAIN O O O O O O O O,Pico de Orizaba
"The Grand Teton is a well-known mountain range in the Rocky Mountains of Wyoming. || Grand Teton (individual peak names could be: Grand Teton, Middle Teton, South Teton)",O O O O O O O O O O B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O O O,Rocky Mountains
"The Matterhorn, a famous and iconic mountain, is located between Switzerland and Italy.",O B-MOUNTAIN O O O O O O O O O O O,Matterhorn
Aoraki/Mount Cook is the highest peak in New Zealand and is part of the Southern Alps.,B-MOUNTAIN I-MOUNTAIN O O O O O O O O O O O O O O,Aoraki/Mount Cook
"Fuji, an active volcano, is Japan's tallest mountain and a cultural symbol.",B-MOUNTAIN O O O O O O O O O O O,Fuji
"The Andes, the world's longest mountain range, stretch over seven countries in South America.",O B-MOUNTAIN O O O O O O O O O O O O,Andes
"Rushmore, a famous monument carved into a mountain face in South Dakota, features the faces of four U.S. Presidents.",B-MOUNTAIN O O O O O O O O O O O O O O O O O O,Rushmore
